Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,Icn_y,basic_freq_list
1744126805,85466.083333,29.371756,0,11567.722152,90.464863,0,0.021654,-0.007928,47.531701
1744127452,85476.866667,29.189672,0,11614.944792,92.646529,0,0.016981,-0.002331,47.452407
1744128099,85487.650000,29.297918,0,11554.574935,94.545096,0,0.020666,-0.006493,47.392066
1744128746,85498.433333,28.970203,0,11548.064352,93.235766,0,0.022144,-0.002850,47.362367
1744129392,85509.200000,29.190936,0,11605.995905,93.106207,0,0.022193,-0.006984,47.424258
1744130039,85519.983333,28.308446,0,11409.063367,91.090581,0,0.017961,-0.002607,47.231633
1744130686,85530.766667,28.801848,0,11590.341598,91.644742,0,0.027561,-0.007474,47.431804
1744131332,85541.533333,29.426368,0,11522.193777,93.293655,0,0.019598,-0.006816,47.393929
1744131978,85552.300000,28.548252,0,11512.856142,93.252638,0,0.020406,-0.008330,47.510555
1744132626,85563.100000,28.012990,0,11513.787935,92.241539,0,0.017000,-0.002256,47.406433
1744133273,85573.883333,29.537873,0,11576.336061,92.003864,0,0.025165,-0.004906,47.311747
1744133920,85584.666667,29.210116,0,11520.733645,93.630887,0,0.020107,-0.004868,47.278919
1744134566,85595.433333,28.622788,0,11591.448049,94.075882,0,0.024995,-0.008366,47.642625
1744135213,85606.216667,28.637452,0,11529.075777,95.268174,0,0.024836,-0.007224,47.346518
1744135859,85616.983333,28.772464,0,11564.104932,92.664811,0,0.023305,-0.005979,47.322286
1744136505,85627.750000,29.656111,0,11503.306789,93.620912,0,0.023905,-0.001642,47.133927
1744137152,85638.533333,28.646620,0,11472.122110,91.605817,0,0.022489,-0.003128,47.099679
1744137799,85649.316667,28.915143,0,11521.965361,93.837106,0,0.022084,-0.005925,47.162526
1744138446,85660.100000,28.887775,0,11514.726605,93.797919,0,0.025495,-0.005915,47.148183
1744139092,85670.866667,28.690789,0,11537.307906,93.744976,0,0.020454,-0.007577,47.350896
1744139739,85681.650000,28.995562,0,11571.845556,92.511981,0,0.022982,-0.001062,47.543325
1744140385,85692.416667,28.598844,0,11524.617573,93.101195,0,0.022475,-0.005841,47.423157
1744141032,85703.200000,28.561738,0,11487.835092,92.515142,0,0.024137,-0.002579,47.482208
1744141679,85713.983333,29.395043,0,11558.818152,93.436518,0,0.022275,-0.004030,47.456373
1744142326,85724.766667,29.026050,0,11539.550155,93.365046,0,0.021771,-0.001046,47.361682
1744142973,85735.550000,29.097587,0,11546.598141,93.566329,0,0.026555,-0.005985,47.561217
1744143619,85746.316667,29.338771,0,11613.501891,93.012438,0,0.021526,0.000185,47.613993
1744144266,85757.100000,30.024693,0,11543.846234,93.501328,0,0.023839,-0.006991,47.501092
1744144913,85767.883333,28.798517,0,11606.588192,93.526476,0,0.012741,-0.004260,47.557666
1744145560,85778.666667,28.883144,0,11564.135509,93.251294,0,0.023455,-0.004017,47.535913
1744146207,85789.450000,28.604542,0,11486.238181,93.055829,0,0.017092,-0.002848,47.399317
1744146853,85800.216667,29.849967,0,11567.194285,93.088838,0,0.025641,-0.003587,47.554836
1744147500,85811.000000,28.729692,0,11588.950762,93.201274,0,0.020577,-0.001781,47.668747
1744148146,85821.766667,29.648584,0,11638.873071,92.905881,0,0.022772,-0.003084,47.692625
1744148793,85832.550000,28.195694,0,11503.215922,92.914876,0,0.026455,-0.001705,47.461704
1744149440,85843.333333,28.579707,0,11550.604420,92.414025,0,0.018692,-0.007214,47.533480
1744150086,85854.100000,28.974060,0,11641.294201,94.078524,0,0.026340,-0.008018,47.696572
1744150733,85864.883333,28.697835,0,11565.818128,92.294314,0,0.020013,-0.003958,47.711225
1744151380,85875.666667,29.201981,0,11550.511888,91.358036,0,0.026529,-0.007620,47.661101
1744152026,85886.433333,29.143928,0,11566.067849,91.913946,0,0.025577,-0.003592,47.572121
1744152673,85897.216667,29.549614,0,11566.111384,92.694570,0,0.016938,-0.010556,47.569563
1744153320,85908.000000,28.772462,0,11592.114756,93.204908,0,0.026441,-0.005631,47.894502
1744153966,85918.766667,28.990776,0,11632.453682,93.917419,0,0.022166,-0.003020,47.705957
1744154612,85929.533333,29.706140,0,11672.083667,92.775710,0,0.022533,-0.012561,47.926455
1744155259,85940.316667,29.710926,0,11632.590289,92.781488,0,0.024568,-0.007395,47.830974
1744155905,85951.083333,29.021791,0,11616.529457,91.787559,0,0.018393,-0.003703,47.854890
1744156552,85961.866667,30.111063,0,11524.302220,92.428656,0,0.024237,-0.007425,47.410936
1744157198,85972.633333,28.869375,0,11565.106698,91.456152,0,0.026081,-0.002938,47.412112
1744157844,85983.400000,29.272614,0,11578.646352,92.933154,0,0.024493,-0.003265,47.592782
1744158491,85994.183333,29.087345,0,11562.696674,91.990035,0,0.027213,-0.004895,47.598682
1744159138,86004.966667,29.181994,0,11583.225422,94.333242,0,0.023022,-0.005538,47.377084
1744159785,86015.750000,28.922110,0,11555.362647,93.054894,0,0.026905,-0.007971,47.501668
1744160431,86026.516667,29.154755,0,11563.158413,92.725973,0,0.024547,-0.001333,47.425098
1744161078,86037.300000,29.877421,0,11585.634806,93.907072,0,0.027357,-0.006246,47.483578
1744161724,86048.066667,28.636369,0,11562.253301,94.798028,0,0.015987,-0.009508,47.337821
1744162371,86058.850000,28.959349,0,11473.992046,93.155985,0,0.026393,-0.009119,47.263786
