Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739087296,1474.266667,31.624830,0.000000,13137.628948,88.984533,0
1739087600,1479.333333,32.888303,0.000000,13071.068776,93.010867,0
1739088212,1489.533333,32.847127,0.000000,13058.575758,92.983289,0
1739089430,1509.833333,32.581747,0.000000,13130.599121,91.726146,0
1739089735,1514.916667,32.967123,0.000000,13125.624895,92.846253,0
1739090650,1530.166667,33.080966,0.000000,13128.094856,93.149345,0
1739091564,1545.400000,33.203700,0.000000,13161.610199,93.256859,0
1739091869,1550.483333,33.487034,0.000000,13120.781533,94.345307,0
1739093088,1570.800000,33.499381,0.000000,13072.692955,94.727276,0
1739093396,1575.933333,32.760261,0.000000,13020.846861,93.006104,0
1739094919,1601.316667,32.454385,0.000000,13034.789779,92.039167,0
1739096445,1626.750000,32.884579,0.000000,13039.780774,93.223482,0
1739096749,1631.816667,33.127603,0.000000,13085.035414,93.587626,0
1739097359,1641.983333,33.275703,0.000000,13088.326057,93.982383,0
1739098578,1662.300000,33.107539,0.000000,13051.604189,93.770522,0
1739099190,1672.500000,32.602462,0.000000,13090.781116,92.063643,0
1739100714,1697.900000,32.916140,0.000000,13056.901784,93.190596,0
1739101324,1708.066667,33.377271,0.000000,13199.333060,93.476440,0
1739101630,1713.166667,33.440915,0.000000,13104.694031,94.331033,0
1739102545,1728.416667,33.159794,0.000000,13080.083491,93.714033,0
1739103155,1738.583333,33.430870,0.000000,13349.527589,92.573164,0
1739103459,1743.650000,32.766407,0.000000,13186.828883,91.852667,0
1739103764,1748.733333,33.579282,0.000000,13232.333609,93.807656,0
1739105289,1774.150000,33.919656,0.000000,13245.476452,94.664506,0
1739106812,1799.533333,33.115425,0.000000,13129.476693,93.236559,0
1739107118,1804.633333,32.600731,0.000000,13102.839257,91.974037,0
1739107423,1809.716667,33.483675,0.000000,13221.469257,93.617431,0
1739108641,1830.016667,32.657396,0.000000,13204.289016,91.426027,0
1739109250,1840.166667,33.463191,0.000000,13147.926952,94.083484,0
1739109861,1850.350000,32.839582,0.000000,13054.818742,92.988684,0
1739110775,1865.583333,33.142341,0.000000,13205.233813,92.777019,0
1739111081,1870.683333,33.361610,0.000000,13197.355122,93.446583,0
1739111386,1875.766667,32.505981,0.000000,13056.753582,92.030417,0
1739111691,1880.850000,33.853673,0.000000,13325.260677,93.914664,0
1739111995,1885.916667,33.302465,0.000000,13210.401760,93.188792,0
1739112301,1891.016667,33.279507,0.000000,13144.614830,93.590624,0
1739112606,1896.100000,32.460965,0.000000,13086.692226,91.692722,0
1739113215,1906.250000,33.735257,0.000000,13142.515873,94.887463,0
1739113520,1911.333333,32.468165,0.000000,13164.078698,91.173913,0
1739113827,1916.450000,32.714413,0.000000,13173.200677,91.801791,0
1739114132,1921.533333,32.853108,0.000000,13078.203722,92.860643,0
1739114436,1926.600000,33.128134,0.000000,13064.268310,93.737897,0
1739114741,1931.683333,22.979082,0.000000,12834.113839,66.186606,0
1739115960,1952.000000,33.467736,0.000000,13204.543940,93.692807,0
1739116265,1957.083333,31.438999,0.000000,13070.882506,88.913382,0
1739116572,1962.200000,32.641064,0.000000,13154.076928,91.729127,0
1739117182,1972.366667,33.542183,0.000000,13306.636633,93.180783,0
1739117486,1977.433333,33.407864,0.000000,13168.711504,93.779681,0
1739119010,2002.833333,32.735120,0.000000,13207.732200,91.619729,0
1739119926,2018.100000,33.309454,0.000000,13156.698952,93.588804,0
1739120536,2028.266667,33.382114,0.000000,13189.803947,93.557545,0
1739121451,2043.516667,33.547010,0.000000,13169.762143,94.162767,0
1739121756,2048.600000,33.706865,0.000000,13207.917184,94.338147,0
1739122063,2053.716667,33.347071,0.000000,13234.921795,93.140729,0
1739122977,2068.950000,32.638206,0.000000,13142.362934,91.802847,0
1739124500,2094.333333,32.643931,0.000000,13086.343497,92.212004,0
1739125110,2104.500000,33.792632,0.000000,13184.971856,94.742781,0
1739125720,2114.666667,33.251288,0.000000,13229.526498,92.911077,0
1739126329,2124.816667,26.462915,0.000000,12993.089484,75.288488,0
1739126633,2129.883333,32.958570,0.000000,13178.889885,92.447006,0
1739127853,2150.216667,32.290322,0.000000,12927.392068,92.334664,0
1739128462,2160.366667,32.666751,0.000000,12972.853384,93.083724,0
1739129680,2180.666667,33.596549,0.000000,13036.691347,95.264393,0
1739131205,2206.083333,32.200981,0.000000,12962.316074,91.831107,0
1739131510,2211.166667,32.943965,0.000000,13009.369516,93.610149,0
1739132424,2226.400000,32.899317,0.000000,12968.793245,93.775770,0
1739133643,2246.716667,32.411230,0.000000,12780.808237,93.743359,0
1739133947,2251.783333,31.966101,0.000000,12804.823625,92.282508,0
1739134252,2256.866667,31.914279,0.000000,12830.960292,91.945230,0
1739136693,2297.550000,31.618331,0.000000,12780.528522,91.452051,0
1739136997,2302.616667,33.230783,0.000000,12912.625019,95.132598,0
1739137913,2317.883333,33.400979,0.000000,12849.369911,96.090552,0
1739138217,2322.950000,32.137403,0.000000,12806.438110,92.765341,0
1739138826,2333.100000,32.331997,0.000000,12812.715315,93.281320,0
1739139436,2343.266667,31.983891,0.000000,12811.689074,92.284387,0
1739140046,2353.433333,32.216417,0.000000,12907.325952,92.266552,0
1739140351,2358.516667,32.445201,0.000000,12787.020421,93.796024,0
1739140655,2363.583333,32.983190,0.000000,12857.770121,94.826632,0
1739140960,2368.666667,32.012831,0.000000,12790.675546,92.519638,0
1739141265,2373.750000,32.775730,0.000000,12953.255814,93.535561,0
1739141570,2378.833333,32.640658,0.000000,12832.546784,94.026306,0
1739142789,2399.150000,32.251549,0.000000,12890.610004,92.486945,0
1739143094,2404.233333,32.351456,0.000000,12933.372949,92.466698,0
1739143399,2409.316667,32.060916,0.000000,12900.985897,91.866326,0
1739144622,2429.700000,32.522758,0.000000,12838.582908,93.642630,0
1739144926,2434.766667,31.913554,0.000000,12765.760397,92.412731,0
1739145230,2439.833333,32.795032,0.000000,12991.646430,93.314082,0
1739146451,2460.183333,33.273381,0.000000,12952.516367,94.961182,0
1739147365,2475.416667,33.332789,0.000000,12947.292479,95.169113,0
1739147974,2485.566667,30.618523,0.000000,12380.050683,91.425035,0
1739150415,2526.250000,29.955368,0.000000,11904.040115,93.021557,0
1739150719,2531.316667,22.048505,0.000000,11651.379715,69.952800,0
1739151023,2536.383333,29.602227,0.000000,11909.539675,91.882484,0
1739152548,2561.800000,30.495221,0.000000,11753.217588,95.913189,0
1739152853,2566.883333,30.049479,0.000000,11873.892554,93.550724,0
1739153157,2571.950000,29.787565,0.000000,11889.629026,92.612590,0
1739153462,2577.033333,30.550027,0.000000,11854.156121,95.267392,0
1739153767,2582.116667,29.850332,0.000000,11850.272425,93.115967,0
1739154071,2587.183333,30.518576,0.000000,11794.659803,95.649384,0
1739155566,2612.100000,30.161987,0.000000,11941.765406,93.367286,0
1739156171,2622.183333,30.707280,0.000000,12031.278282,94.348043,0
1739156775,2632.250000,29.612392,0.000000,11885.747425,92.098025,0
