RUL_2,RUL_5
0.0,66.3997930669283
0.2744316614958375,102.00918775932581
0.9195529549989214,70.94406255615333
0.18960109478136183,80.77032820192096
1.068959556117327,90.70525285795289
0.06468974276193094,87.115332572116
0.089558848059278,96.84467114348996
0.21388847209870598,102.74829441525955
0.3214227068531951,68.58320870031075
0.3284801636446927,73.12032432185462
0.055722879739690215,102.86220668144385
0.3161283392346618,109.42712788356035
0.37521366462610317,96.0789107242479
0.10041278518244384,96.61927733688756
0.44157100129443416,75.60728364128178
0.0031709293214997715,60.12490854677287
0.1412001271392056,103.40507127251566
0.41837300919374654,100.84801657560752
0.2489163085330235,96.27368154712715
0.1795572123545067,81.53332667571475
0.757831629476832,94.59539785309713
0.1269076075608236,85.20586838671899
2.1757556226173183,66.60259225829722
0.28414771135268285,85.65363228866023
2.88086832507051,97.0131845015075
1.769855494515616,89.20073636056571
1.8987065611730387,97.58039594348253
0.015042105024896583,80.15576556178708
2.1068005269242094,109.2049881254754
2.91073364079307,98.20288169540487
2.281352320062689,89.46497377572821
0.15252329819389818,71.47481724992417
2.581945371306421,106.63895015978007
0.30278952112474006,73.73069581736664
1.3362624508157512,93.38802506988334
0.06310998846388728,104.85933560459479
1.4081032934748914,88.34764197612934
1.1085162546010048,90.53951755723905
2.543067977022057,78.62147588400587
1.017711010102597,96.34227087970923
0.05965878106796319,74.09848991531514
1.6042116026229956,105.70589646794886
2.781123216449342,89.64338700624923
0.2991633359071694,102.89618160069128
2.3138966689595986,107.24454050069951
2.85107246990203,90.25474597782413
2.1463570916070718,73.55244149573748
0.32350404944386707,105.28198752319554
0.5235759476147365,102.84124452901358
1.0080512117880234,87.82876173252448
0.09543475991576274,70.35130600398423
0.27958716805946005,86.53502594750964
0.8873557663535188,85.62591644959996
2.3100629609967096,94.92029239602027
0.05521061157777068,64.67632213019405
0.31432075079833516,88.81579163208804
0.7177475284019464,97.7281770803204
1.5804244121134678,103.63511009023557
0.0007423852288811967,87.41068006769781
0.14229472447493907,111.32352808314943
0.0445985369069428,99.03935035941976
0.7491676030246253,94.70938160492474
0.792094156127855,46.215404440037396
1.2245987755413104,96.75350801032063
2.0197096397002348,114.81788490945794
1.9304959684191385,65.17821553103119
0.07380950184260071,64.25300381935153
2.3148149489552026,97.40488950519502
0.8271868282879136,91.7318777483133
1.6500801135814793,93.82589582065619
1.130560601071868,80.89910498462821
1.7617872697300532,69.59816402692934
2.1608281480413245,96.60840283035624
1.4958412045208118,96.29856896250381
2.2578978080250147,77.97279834040992
0.23726426254073585,40.55878161272341
0.09904553055120115,97.54332094687706
1.250702638232233,81.67859690400597
0.13806571697400918,65.00809195365474
0.04286290362075949,79.02967299419228
1.892172947238392,39.08189696897644
2.681945629096745,81.92166492045916
0.23412940213024536,71.28654067270412
0.0008947236667548983,71.40024660834311
1.0553541387121104,59.41146313740773
1.1323247735298743,81.00003847605782
1.2216713410806004,85.1198095804194
1.0691943610042853,45.137224328726475
0.1868742810738507,75.70284899583474
