Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739204720,3410.333333,20.823143,0,9086.221639,84.716161,0
1739208348,3470.800000,19.625639,0,8995.238310,80.651873,0
1739211372,3521.200000,21.060514,0,9147.677336,85.106251,0
1739216211,3601.850000,21.154819,0,9091.919206,86.011609,0
1739216815,3611.916667,20.638999,0,9086.205374,83.967148,0
1739219840,3662.333333,20.455827,0,9041.530341,83.633145,0
1739220445,3672.416667,20.645539,0,9108.611775,83.787138,0
1739225285,3753.083333,20.556147,0,9063.395576,83.840548,0
1739225890,3763.166667,20.178664,0,9072.912783,82.214609,0
1739227704,3793.400000,20.576848,0,9068.690553,83.875978,0
1739230123,3833.716667,20.848672,0,9136.196661,84.356060,0
1739233753,3894.216667,20.585988,0,9125.529451,83.390576,0
1739235568,3924.466667,20.786838,0,9125.159087,84.207605,0
1739239200,3985.000000,20.951263,0,9170.778648,84.451490,0
1739242226,4035.433333,20.498897,0,9061.768663,83.622059,0
1739243437,4055.616667,21.237303,0,9153.998515,85.761398,0
1739244043,4065.716667,20.814092,0,9144.752716,84.137349,0
1739249489,4156.483333,20.592357,0,9111.320663,83.546459,0
1739250094,4166.566667,20.566892,0,9041.562495,84.086932,0
1739251303,4186.716667,20.493864,0,9098.593372,83.263164,0
1739256143,4267.383333,20.516322,0,9118.116529,83.175933,0
1739256748,4277.466667,20.052304,0,9023.241389,82.149520,0
1739257353,4287.550000,20.362014,0,9057.804484,83.100019,0
1739264612,4408.533333,21.132375,0,9114.970726,85.703066,0
1739268247,4469.116667,19.731842,0,9069.238552,80.426679,0
1739269459,4489.316667,21.070037,0,9038.194216,86.176125,0
1739273094,4549.900000,20.935161,0,9081.175960,85.219216,0
1739274910,4580.166667,20.450502,0,9118.431387,82.906231,0
1739276119,4600.316667,20.360899,0,9083.669511,82.858858,0
1739280351,4670.850000,20.975460,0,9139.063481,84.842437,0
1739286400,4771.666667,20.692748,0,9190.327276,83.232034,0
1739289424,4822.066667,20.191682,0,9107.523648,81.955012,0
1739290028,4832.133333,21.139564,0,9107.572081,85.801868,0
1739290632,4842.200000,20.451126,0,9067.318838,83.376117,0
1739291842,4862.366667,20.557951,0,9021.428942,84.237955,0
1739293052,4882.533333,20.523738,0,9115.001430,83.234436,0
1739348756,5810.933333,20.094195,0,9016.643801,82.381372,0
1739352385,5871.416667,19.540515,0,8985.505575,80.389035,0
1739398995,6648.250000,20.262216,0,9082.527292,82.467637,0
1739399600,6658.333333,20.123445,0,9067.323590,82.040166,0
1739405049,6749.150000,20.023657,0,9017.746785,82.082141,0
1739419574,6991.233333,20.663110,0,9080.442097,84.118597,0
1739423202,7051.700000,21.403788,0,9141.070987,86.555942,0
1739429249,7152.483333,20.849510,0,9130.498461,84.412096,0
1739433482,7223.033333,22.761729,0,9192.209757,91.535310,0
1739434087,7233.116667,20.926032,0,9092.300923,85.077831,0
1739434692,7243.200000,20.439337,0,9127.493624,82.778696,0
1739435901,7263.350000,20.559043,0,9140.806340,83.142239,0
1739436506,7273.433333,19.947247,0,9086.986687,81.145865,0
1739437110,7283.500000,20.493262,0,9104.844390,83.203556,0
1739437715,7293.583333,20.545444,0,9030.797466,84.099372,0
1739438925,7313.750000,20.841090,0,9156.434168,84.139006,0
1739439530,7323.833333,20.711775,0,9042.242739,84.672910,0
1739443159,7384.316667,20.263866,0,9047.620210,82.792552,0
1739447393,7454.883333,20.609907,0,9059.355682,84.097300,0
1739451021,7515.350000,20.185021,0,9084.218398,82.138159,0
1739455254,7585.900000,20.549935,0,9162.715796,82.906688,0
1739455859,7595.983333,20.658496,0,9071.711575,84.180749,0
1739457069,7616.150000,20.113369,0,9086.480235,81.826214,0
1739461304,7686.733333,20.501055,0,9143.483189,82.883457,0
1739461909,7696.816667,15.383834,0,8802.317661,64.605707,0
1739463118,7716.966667,20.206633,0,9053.517886,82.504934,0
1739465539,7757.316667,20.850418,0,9156.635867,84.174811,0
1739469775,7827.916667,20.714121,0,9107.088811,84.079525,0
1739470985,7848.083333,20.377523,0,9161.967298,82.217824,0
1739474010,7898.500000,20.568537,0,9105.358213,83.504463,0
1739475220,7918.666667,20.710999,0,9086.502795,84.257312,0
1739477640,7959.000000,20.370265,0,9095.558487,82.788616,0
1739481270,8019.500000,16.229520,0,8880.256650,67.559044,0
1739492762,8211.033333,21.388026,0,9183.098070,86.096365,0
1739493368,8221.133333,20.209800,0,9027.943951,82.751616,0
1739498215,8301.916667,20.196596,0,9026.812481,82.707918,0
1739500031,8332.183333,20.446322,0,9080.290837,83.237450,0
1739500637,8342.283333,20.702752,0,9164.738651,83.504775,0
1739501241,8352.350000,20.282768,0,9122.864828,82.186278,0
1739507294,8453.233333,20.214499,0,9026.644725,82.782770,0
1739509109,8483.483333,20.418057,0,9078.703716,83.136911,0
1739510924,8513.733333,20.421566,0,9093.667680,83.014371,0
1739513948,8564.133333,20.587871,0,9069.240484,83.915821,0
1739517579,8624.650000,21.021267,0,9118.439410,85.220033,0
1739519999,8664.983333,20.108810,0,9081.439482,81.853073,0
1739521814,8695.233333,19.639579,0,8945.703178,81.156072,0
1739522419,8705.316667,19.975802,0,9000.923731,82.039022,0
1739524233,8735.550000,20.606960,0,9060.207161,84.077369,0
1739526049,8765.816667,20.129482,0,9015.901609,82.532835,0
1739526654,8775.900000,20.787957,0,9068.302697,84.740129,0
1739527260,8786.000000,20.441829,0,9045.298867,83.541092,0
1739527864,8796.066667,20.462078,0,9042.986450,83.645230,0
1739528471,8806.183333,19.510793,0,9050.706082,79.688523,0
1739529076,8816.266667,20.623512,0,9114.577549,83.642961,0
1739529682,8826.366667,20.439443,0,9029.573696,83.676812,0
1739534528,8907.133333,20.500660,0,9079.986675,83.461458,0
1739537556,8957.600000,20.523317,0,9026.432107,84.049428,0
1739538766,8977.766667,20.063900,0,9074.763256,81.730352,0
1739539373,8987.883333,20.167632,0,9065.310676,82.238570,0
1739541795,9028.250000,20.238752,0,9079.731862,82.397499,0
1739549061,9149.350000,20.390402,0,9077.773271,83.032820,0
1739552090,9199.833333,20.194245,0,8986.014168,83.073755,0
1739557540,9290.666667,20.669721,0,9042.333115,84.500143,0
1739561175,9351.250000,20.109018,0,9101.623211,81.672404,0
1739562992,9381.533333,19.998302,0,9015.145554,82.001859,0
1739569049,9482.483333,20.082592,0,8955.386819,82.896987,0
1739572080,9533.000000,20.400573,0,9101.867466,82.854323,0
