Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,Icn_y,basic_freq_list
1742889710,64826.833333,21.209035,0,9077.132292,84.986751,0,0.009547,-0.009034,41.581223
1742890435,64838.916667,20.721401,0,9070.767788,84.568719,0,0.010558,-0.010459,41.555669
1742891219,64851.983333,20.919184,0,9112.623951,83.610919,0,0.010001,-0.008285,41.473565
1742891994,64864.900000,20.701196,0,9017.735536,83.660078,0,0.011141,-0.010923,41.392455
1742892768,64877.800000,21.152697,0,9068.748437,85.512144,0,0.006210,-0.006098,41.587133
1742893543,64890.716667,20.147023,0,9151.414362,82.515390,0,0.010117,-0.010104,41.809747
1742894314,64903.566667,19.780155,0,9133.408094,82.340105,0,0.006592,-0.005026,41.860341
1743061389,67688.150000,19.550883,0,9038.111868,85.555143,0,0.009518,-0.008106,41.591224
1743062038,67698.966667,21.062300,0,9105.233803,85.187997,0,0.010849,-0.010752,41.756981
1743062686,67709.766667,19.997106,0,9128.406078,84.032114,0,0.011314,-0.010994,41.843909
1743063334,67720.566667,20.670336,0,9086.607486,82.080465,0,0.012461,-0.012450,41.750278
1743063983,67731.383333,19.747186,0,9039.494841,82.393821,0,0.013015,-0.010557,41.490492
1743064632,67742.200000,20.168864,0,9013.491638,83.052993,0,0.013428,-0.012590,41.393359
1743065281,67753.016667,19.935385,0,9066.777385,84.629118,0,0.011069,-0.010990,41.565826
1743065931,67763.850000,20.797353,0,9036.870600,83.296491,0,0.009225,-0.008549,41.526884
1743066580,67774.666667,20.354819,0,9121.616682,83.652990,0,0.011433,-0.011407,41.671344
1743067232,67785.533333,20.532430,0,9034.160783,83.909071,0,0.010819,-0.010733,41.573133
1743067881,67796.350000,20.530081,0,9074.214649,83.203451,0,0.011140,-0.010749,41.669427
1743068533,67807.216667,20.350177,0,9024.967043,83.033707,0,0.011865,-0.011725,41.475539
1743069184,67818.066667,20.834796,0,9057.858399,82.804986,0,0.008603,-0.008602,41.748413
1743069839,67828.983333,21.319638,0,9056.521287,83.794923,0,0.010356,-0.010346,41.585417
1743070507,67840.116667,20.163177,0,9068.197364,80.977183,0,0.007301,-0.006819,41.624286
1743071177,67851.283333,20.782192,0,9007.886102,82.432714,0,0.008577,-0.008136,41.429389
1743071843,67862.383333,20.251734,0,9017.749530,82.374488,0,0.013659,-0.013289,41.485327
1743072514,67873.566667,19.986679,0,9064.450436,83.332393,0,0.014867,-0.014713,41.468248
1743073180,67884.666667,20.952657,0,9093.379477,84.115285,0,0.010891,-0.010102,41.704808
1743073849,67895.816667,20.206908,0,9064.953727,83.924676,0,0.010156,-0.009790,41.501338
1743074516,67906.933333,20.349486,0,9042.636137,82.824266,0,0.013512,-0.013349,41.615038
1743075184,67918.066667,20.345264,0,9072.650200,82.406334,0,0.006641,-0.006618,41.637833
1743075851,67929.183333,19.532740,0,9009.871233,82.857863,0,0.016722,-0.016194,41.306509
1743076518,67940.300000,20.173945,0,9055.962011,84.293885,0,0.011180,-0.011158,41.461587
1743077188,67951.466667,20.180962,0,8974.321146,84.082362,0,0.009301,-0.009154,41.324413
1743077853,67962.550000,20.595616,0,9036.749808,81.047117,0,0.012287,-0.011837,41.517261
1743078524,67973.733333,20.814252,0,9184.628973,84.793044,0,0.008952,-0.007921,41.814380
1743079189,67984.816667,20.268358,0,9078.136233,84.837966,0,0.011395,-0.011309,41.450054
1743079860,67996.000000,20.583555,0,9026.004442,82.126165,0,0.009394,-0.009357,41.532367
1743080529,68007.150000,20.768843,0,8994.282281,83.013567,0,0.001568,-0.001004,41.448183
1743081195,68018.250000,19.874461,0,9109.640937,83.710985,0,0.012139,-0.012079,41.669366
1743081866,68029.433333,20.735856,0,9087.913585,84.269056,0,0.010586,-0.010434,41.663079
1743082531,68040.516667,19.851818,0,8963.324065,82.590560,0,0.011223,-0.011203,41.372663
1743083187,68051.450000,21.100137,0,9083.949011,83.097708,0,0.007604,-0.007577,41.754818
1743083835,68062.250000,20.497607,0,9116.098263,81.688671,0,0.010780,-0.010770,41.704871
1743084483,68073.050000,21.043479,0,9027.215120,81.594849,0,0.014676,-0.014422,41.564063
1743085130,68083.833333,20.061321,0,9108.389909,83.595169,0,0.010881,-0.010830,41.638090
1743085778,68094.633333,20.810147,0,9013.836567,82.762066,0,0.012324,-0.012267,41.479031
1743086426,68105.433333,20.231555,0,9084.823786,84.165465,0,0.007913,-0.007807,41.693737
1743087073,68116.216667,21.134845,0,9133.235203,84.860866,0,0.012309,-0.012244,41.839925
1743087720,68127.000000,21.113020,0,9126.766365,83.821507,0,0.010421,-0.009409,41.924504
1743088368,68137.800000,20.693727,0,9107.050560,83.192030,0,0.008550,-0.008316,41.788371
1743089014,68148.566667,20.616961,0,9130.249735,84.846801,0,0.011284,-0.011225,41.708611
1743089662,68159.366667,20.185224,0,9049.148343,82.250875,0,0.011007,-0.010983,41.659271
1743090309,68170.150000,20.112733,0,9054.498058,84.520060,0,0.010279,-0.009998,41.499678
1743090956,68180.933333,21.042298,0,9069.800548,85.142895,0,0.010067,-0.010057,41.701168
1743091604,68191.733333,20.613809,0,9023.301556,82.262821,0,0.009137,-0.009137,41.706623
1743092250,68202.500000,20.086298,0,9055.746634,86.030043,0,0.012687,-0.012634,41.570270
1743092898,68213.300000,20.271660,0,9103.689939,84.739112,0,0.010267,-0.010233,41.776612
1743093544,68224.066667,20.461206,0,9091.991476,84.946630,0,0.008582,-0.008440,41.892508
1743094192,68234.866667,20.323819,0,9122.487668,81.539187,0,0.009047,-0.008981,41.826708
1743094838,68245.633333,20.439029,0,9015.964598,81.909693,0,0.011633,-0.011436,41.570839
1743095485,68256.416667,20.690225,0,9142.068476,84.681839,0,0.012038,-0.011561,41.856693
1743096133,68267.216667,20.703476,0,9065.464896,85.004859,0,0.008446,-0.008416,41.564895
1743096779,68277.983333,20.290661,0,9102.244659,84.142320,0,0.010987,-0.010878,41.639104
1743097426,68288.766667,20.375422,0,9046.379991,83.432702,0,0.010506,-0.010088,41.507832
1743098074,68299.566667,20.524603,0,9137.477520,83.866731,0,0.010835,-0.010819,41.855820
1743098721,68310.350000,20.165221,0,9066.931622,84.269830,0,0.006416,-0.006206,41.570116
1743099368,68321.133333,20.557771,0,9029.052909,84.351645,0,0.012061,-0.012049,41.533122
1743100014,68331.900000,20.082065,0,8992.997493,81.230378,0,0.009158,-0.008847,41.508045
1743100661,68342.683333,20.183372,0,9125.652832,82.504701,0,0.010658,-0.010523,41.787405
1743101309,68353.483333,20.611561,0,9007.332951,83.958791,0,0.011320,-0.011151,41.535743
1743101956,68364.266667,20.718627,0,9090.606020,83.844031,0,0.010247,-0.010247,41.873370
1743102603,68375.050000,20.362421,0,9167.398171,85.170654,0,0.011183,-0.011182,41.884006
1743103251,68385.850000,20.432763,0,9107.189401,81.881692,0,0.012187,-0.011517,41.732350
1743103897,68396.616667,20.056144,0,9060.202633,83.600551,0,0.007876,-0.007388,41.825870
1743104544,68407.400000,20.658850,0,9058.640266,84.484113,0,0.009485,-0.009332,41.733099
1743105191,68418.183333,21.232903,0,9067.386897,84.298141,0,0.011883,-0.010349,41.728181
1743105838,68428.966667,20.544954,0,9015.251998,82.940780,0,0.010290,-0.010152,41.613449
1743106485,68439.750000,20.691288,0,9056.191730,84.568784,0,0.009515,-0.008365,41.551818
1743107132,68450.533333,20.593307,0,9119.662163,83.676284,0,0.010857,-0.010436,41.711382
1743107779,68461.316667,20.560449,0,9073.401441,83.073656,0,0.008656,-0.008083,41.644020
1743108426,68472.100000,20.658646,0,8986.643229,81.980846,0,0.013987,-0.013975,41.428383
1743109073,68482.883333,20.377527,0,9034.682922,83.113434,0,0.008018,-0.007816,41.576588
1743109721,68493.683333,20.304470,0,9043.999108,83.522563,0,0.011176,-0.011103,41.608755
1743110369,68504.483333,19.690998,0,8994.728340,85.212949,0,0.009351,-0.009071,41.301050
1743111016,68515.266667,20.485565,0,9065.288376,82.032532,0,0.009530,-0.009230,41.610266
1743111663,68526.050000,20.839687,0,9050.076798,83.410988,0,0.016897,-0.016767,41.607847
1743112310,68536.833333,21.267715,0,9034.555050,83.368546,0,0.009790,-0.009722,41.543723
1743112958,68547.633333,19.997126,0,9144.786936,84.037422,0,0.011223,-0.010984,41.764532
1743113604,68558.400000,20.725955,0,9087.992302,82.540963,0,0.006938,-0.005962,41.786375
1743114252,68569.200000,20.096744,0,9116.165737,83.891448,0,0.010354,-0.010315,41.696270
1743114899,68579.983333,20.013060,0,9094.946549,85.000769,0,0.012185,-0.011571,41.644844
1743115545,68590.750000,20.920966,0,9056.190158,82.329217,0,0.011524,-0.011485,41.701966
1743116192,68601.533333,20.446323,0,9081.775810,81.518839,0,0.012142,-0.012135,41.825805
1743116839,68612.316667,21.272506,0,9069.123924,83.376121,0,0.005612,-0.005151,41.774815
1743117486,68623.100000,20.716129,0,9126.137111,84.987363,0,0.011680,-0.011680,41.830710
1743118133,68633.883333,20.349798,0,9128.941391,84.446246,0,0.009694,-0.009603,41.835219
1743118780,68644.666667,20.496313,0,9093.034263,82.301359,0,0.008606,-0.007100,41.835012
1743119427,68655.450000,20.864812,0,9100.198379,81.778878,0,0.011791,-0.011643,41.752714
