Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,Icn_y,basic_freq_list
1744089285,84819.750000,19.954769,0,9015.867768,82.427662,0,0.015495,-0.014005,41.595068
1744089943,84830.716667,20.387819,0,9010.096383,83.864779,0,0.010037,-0.010036,41.442664
1744090605,84841.750000,19.898703,0,9032.181119,83.966953,0,0.012300,-0.011633,41.536662
1744091256,84852.600000,19.796775,0,9039.280280,83.016635,0,0.012453,-0.011915,41.415312
1744091903,84863.383333,20.759630,0,9021.360724,81.944505,0,0.010842,-0.010731,41.633108
1744092550,84874.166667,20.215927,0,9041.612582,82.553042,0,0.012764,-0.012740,41.491585
1744093197,84884.950000,20.371743,0,9098.085378,83.675214,0,0.012950,-0.012802,41.774386
1744093844,84895.733333,20.564100,0,9076.665562,82.080374,0,0.010004,-0.009843,41.741523
1744094490,84906.500000,20.569613,0,9027.842782,85.962186,0,0.009313,-0.009306,41.382066
1744095137,84917.283333,20.657447,0,9062.068905,83.348900,0,0.012371,-0.012324,41.690121
1744095784,84928.066667,20.839824,0,9157.981662,83.904396,0,0.009890,-0.006612,41.886350
1744096431,84938.850000,20.325297,0,9082.302647,84.232197,0,0.010286,-0.010269,41.554872
1744097077,84949.616667,21.118068,0,9084.186571,84.281054,0,0.010267,-0.009387,41.529561
1744097724,84960.400000,19.664023,0,9062.902501,82.061040,0,0.011763,-0.011630,41.462342
1744098370,84971.166667,20.140668,0,9052.030912,82.993599,0,0.011988,-0.011910,41.553087
1744099016,84981.933333,20.147897,0,8935.881200,82.913972,0,0.010381,-0.010232,41.270998
1744099663,84992.716667,19.786950,0,8997.435022,82.750480,0,0.010643,-0.010629,41.289658
1744100309,85003.483333,20.463768,0,9075.915438,84.062505,0,0.011875,-0.011869,41.475288
1744100956,85014.266667,20.380031,0,9104.617363,82.498897,0,0.007882,-0.006663,41.678001
1744101603,85025.050000,20.194945,0,9088.290090,84.453231,0,0.013989,-0.013972,41.469872
1744102249,85035.816667,19.761450,0,9047.289034,83.278897,0,0.011024,-0.010957,41.337298
1744102896,85046.600000,20.516522,0,9013.437176,82.269719,0,0.012098,-0.011257,41.430155
1744103543,85057.383333,20.323671,0,9093.912204,83.269855,0,0.011338,-0.011301,41.694300
1744104190,85068.166667,21.249513,0,9153.612364,82.409299,0,0.013025,-0.012514,41.964022
1744104836,85078.933333,20.831262,0,9071.140187,83.518199,0,0.007665,-0.007166,41.794987
1744105482,85089.700000,20.671502,0,9096.058838,85.682828,0,0.014434,-0.014214,41.725497
1744106129,85100.483333,21.446683,0,9070.336860,83.700960,0,0.010896,-0.010749,41.851646
1744106776,85111.266667,20.327027,0,9002.131277,82.905619,0,0.013049,-0.013024,41.510954
1744107422,85122.033333,19.974685,0,9066.896115,82.862848,0,0.011064,-0.011058,41.723965
1744108069,85132.816667,20.467287,0,9094.135414,84.932426,0,0.012361,-0.012354,41.678243
1744108715,85143.583333,20.541993,0,9038.327812,83.254821,0,0.011908,-0.011866,41.615250
1744109361,85154.350000,20.694170,0,9160.266344,83.811845,0,0.010529,-0.010319,41.940411
1744110008,85165.133333,20.534202,0,9133.399945,84.081255,0,0.009751,-0.008088,41.916602
1744110654,85175.900000,20.413904,0,9135.993755,83.887889,0,0.014518,-0.014317,41.905268
1744111300,85186.666667,21.745537,0,9106.069152,84.033236,0,0.010224,-0.010096,41.938902
1744111946,85197.433333,20.872245,0,9103.412035,84.253771,0,0.011312,-0.011243,41.626545
1744112594,85208.233333,20.166225,0,9099.160711,85.359839,0,0.010024,-0.010018,41.648891
1744113240,85219.000000,20.185138,0,9087.368881,83.648354,0,0.009444,-0.009422,41.584546
1744113886,85229.766667,21.267632,0,9056.942452,83.197173,0,0.008622,-0.008614,41.697137
1744114533,85240.550000,20.784339,0,9043.181885,83.124543,0,0.011094,-0.011093,41.804868
1744115179,85251.316667,21.570493,0,9128.643868,85.120048,0,0.006780,-0.006193,42.000592
1744115825,85262.083333,20.547179,0,9084.624696,83.175410,0,0.011001,-0.010941,41.865395
1744116472,85272.866667,20.873928,0,9176.327706,84.947436,0,0.008639,-0.008596,41.958897
1744117118,85283.633333,20.637071,0,9096.210757,83.638807,0,0.009305,-0.009276,41.902601
1744117765,85294.416667,20.585143,0,9185.707369,85.148046,0,0.010495,-0.010488,42.023301
1744118412,85305.200000,20.635898,0,9057.988660,84.331835,0,0.012750,-0.012500,41.778425
1744119059,85315.983333,21.376204,0,9136.569552,84.567803,0,0.013374,-0.013191,41.985373
1744119705,85326.750000,21.029167,0,9002.724500,82.851326,0,0.014773,-0.014096,41.676616
1744120352,85337.533333,20.736561,0,9102.685839,82.283215,0,0.009991,-0.009618,41.891345
1744120999,85348.316667,20.148021,0,9066.750906,83.390369,0,0.008995,-0.008353,41.596984
1744121645,85359.083333,20.664300,0,9048.991530,85.359988,0,0.012823,-0.012756,41.540445
1744122291,85369.850000,20.986831,0,9064.943477,82.912497,0,0.008402,-0.008252,41.695801
1744122938,85380.633333,20.422845,0,9130.329804,83.620719,0,0.010887,-0.010858,41.692090
1744123584,85391.400000,20.881436,0,9074.613366,82.334946,0,0.011163,-0.011117,41.754290
1744124231,85402.183333,20.886801,0,9115.975149,84.150800,0,0.011534,-0.011514,41.794515
1744124877,85412.950000,20.546104,0,9125.523559,84.623464,0,0.011500,-0.011485,41.759460
1744125524,85423.733333,20.063393,0,9037.011626,82.642692,0,0.007883,-0.007863,41.519268
1744126170,85434.500000,19.952902,0,9147.853716,83.363958,0,0.009741,-0.008606,41.836968
1744126817,85445.283333,20.130634,0,9119.293122,81.828024,0,0.012174,-0.012104,41.715527
1744127464,85456.066667,20.535493,0,9084.224169,84.216467,0,0.008950,-0.008946,41.702956
1744128110,85466.833333,20.683168,0,9016.797860,82.781250,0,0.011612,-0.011438,41.511010
1744128757,85477.616667,20.797400,0,9006.740614,83.393936,0,0.011084,-0.011006,41.512936
1744129404,85488.400000,20.397425,0,9085.322956,82.094731,0,0.010497,-0.010363,41.741374
1744130050,85499.166667,20.313168,0,9027.352314,83.297928,0,0.010274,-0.010230,41.510367
1744130697,85509.950000,20.754230,0,9057.710833,85.062576,0,0.011934,-0.011567,41.555563
1744131343,85520.716667,20.564254,0,9083.666134,84.869267,0,0.009666,-0.008249,41.685561
1744131990,85531.500000,20.521142,0,9058.497269,83.060214,0,0.012751,-0.011828,41.597504
1744132638,85542.300000,20.187775,0,9072.991848,84.869621,0,0.009200,-0.008696,41.521358
1744133285,85553.083333,20.676487,0,9064.652853,83.074261,0,0.012323,-0.011927,41.528105
1744133931,85563.850000,20.225438,0,9116.941744,85.044510,0,0.010071,-0.009698,41.669613
1744134577,85574.616667,20.335162,0,9070.633587,82.938268,0,0.012727,-0.011978,41.674996
1744135224,85585.400000,20.102517,0,9089.111190,81.997549,0,0.009242,-0.009075,41.751307
1744135870,85596.166667,19.905051,0,9095.540216,81.752526,0,0.011577,-0.011006,41.778111
1744136517,85606.950000,20.772776,0,9035.569667,81.512051,0,0.010560,-0.010219,41.524876
1744137164,85617.733333,20.184998,0,9071.257360,82.840039,0,0.008487,-0.007536,41.624112
1744137810,85628.500000,20.720225,0,9065.720152,83.540378,0,0.008147,-0.008040,41.551744
1744138457,85639.283333,20.376966,0,9036.773351,83.517855,0,0.007944,-0.007775,41.545102
1744139104,85650.066667,21.356263,0,9079.878201,84.050634,0,0.010297,-0.009538,41.581164
1744139751,85660.850000,20.301362,0,9067.725670,83.237944,0,0.004765,-0.002750,41.689335
1744140397,85671.616667,20.235081,0,9024.300978,84.120317,0,0.012425,-0.012000,41.493193
1744141043,85682.383333,20.282554,0,9052.223533,84.455241,0,0.009473,-0.009177,41.673820
1744141690,85693.166667,20.374791,0,9083.666684,85.287365,0,0.015589,-0.015316,41.538113
1744142337,85703.950000,19.438378,0,9024.863834,82.849743,0,0.010796,-0.010646,41.503864
1744142984,85714.733333,21.582993,0,9070.060111,82.920789,0,0.011423,-0.011339,41.744684
1744143631,85725.516667,20.596102,0,9054.210016,82.921420,0,0.009181,-0.008945,41.664236
1744144278,85736.300000,21.342820,0,9056.543931,83.065229,0,0.010360,-0.009695,41.553278
1744144925,85747.083333,20.622414,0,9107.283174,84.368714,0,0.011853,-0.011216,41.643940
