Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,basic_freq_list,Icn_y
1742296485,54939.750000,21.076805,0,9217.625804,84.525751,0,0.008388,42.177863,-0.008374
1742297124,54950.400000,20.210108,0,9104.712574,82.055125,0,0.008834,41.638014,-0.006393
1742297748,54960.800000,19.900658,0,9097.022526,80.867031,0,0.008254,41.836825,-0.008254
1742298386,54971.433333,20.392525,0,9116.954743,82.684581,0,0.008850,41.656650,-0.008502
1742299011,54981.850000,19.740062,0,9067.102632,80.479135,0,0.010766,41.590357,-0.010053
1742299651,54992.516667,20.139512,0,8979.240999,82.911095,0,0.009584,41.310244,-0.008961
1742300274,55002.900000,20.065808,0,9106.863602,81.450009,0,0.007773,41.693312,-0.007645
1742300913,55013.550000,20.429482,0,9078.555360,83.184793,0,0.012347,41.539481,-0.010463
1742301538,55023.966667,20.598626,0,9029.149329,84.332455,0,0.009868,41.600478,-0.009017
1742302176,55034.600000,20.086277,0,9158.780146,81.070929,0,0.009888,41.777888,-0.008872
1742302800,55045.000000,20.775596,0,9199.933854,83.478015,0,0.008814,41.872466,-0.003601
1742303439,55055.650000,20.291911,0,9120.582570,82.243900,0,0.008465,41.749257,-0.007503
1742304063,55066.050000,20.752657,0,9124.017084,84.079661,0,0.011584,41.703645,-0.011560
1742304701,55076.683333,20.623874,0,9124.079101,83.557324,0,0.005106,41.771572,-0.005060
1742305325,55087.083333,20.423670,0,9068.305176,83.255127,0,0.008078,41.537266,-0.008005
1742305964,55097.733333,20.247358,0,9037.210340,82.820393,0,0.006211,41.639165,-0.005919
1742306589,55108.150000,20.278483,0,9127.228219,82.129631,0,0.009213,41.708445,-0.007907
1742307228,55118.800000,20.531562,0,9015.906000,84.181361,0,0.008229,41.521253,-0.007368
1742307852,55129.200000,20.869993,0,9185.905667,83.985371,0,0.005943,41.919084,-0.005711
1742308490,55139.833333,20.810123,0,9122.150358,84.329735,0,0.006669,41.718933,-0.006652
1742309114,55150.233333,20.644512,0,9159.026838,83.321793,0,0.007601,41.782642,-0.007531
1742309752,55160.866667,20.301896,0,9144.235296,82.071532,0,0.005194,41.760975,-0.004812
1742310376,55171.266667,20.946371,0,9106.256932,85.030009,0,0.012826,41.655999,-0.012813
1742311015,55181.916667,20.689589,0,9140.176170,83.675942,0,0.007841,41.795547,-0.006136
1742311639,55192.316667,19.838328,0,9013.692079,81.359015,0,0.008044,41.540414,-0.007959
1742312277,55202.950000,21.260990,0,9123.387141,86.145126,0,0.007277,41.955843,-0.006950
1742312902,55213.366667,20.568574,0,9076.375573,83.771261,0,0.008312,41.791969,-0.008171
1742313540,55224.000000,20.729337,0,9202.828020,83.265947,0,0.007913,42.116963,-0.007880
1742314165,55234.416667,19.849092,0,9025.334337,81.298151,0,0.006160,41.782249,-0.006122
1742314803,55245.050000,21.030433,0,9079.210611,85.625565,0,0.010493,41.817516,-0.010492
1742315428,55255.466667,20.035126,0,9083.226732,81.537097,0,0.008751,41.652147,-0.008745
1742316067,55266.116667,20.595938,0,9117.070209,83.508292,0,0.005602,41.878466,-0.005601
1742316691,55276.516667,19.982412,0,9071.736165,81.425572,0,0.008397,41.774560,-0.008158
1742317330,55287.166667,21.129694,0,9168.346570,85.193314,0,0.007918,41.818763,-0.007861
1742317954,55297.566667,20.292376,0,9100.132457,82.430610,0,0.011293,41.909338,-0.011244
1742318593,55308.216667,20.624231,0,9086.762967,83.901916,0,0.010739,41.804863,-0.010357
1742319217,55318.616667,20.109621,0,9087.229991,81.804218,0,0.011270,41.736554,-0.011237
1742319855,55329.250000,20.486147,0,9119.409225,83.041827,0,0.009155,41.864830,-0.007769
1742320479,55339.650000,19.796166,0,9052.269555,80.840118,0,0.011648,41.801603,-0.011557
1742321118,55350.300000,20.707443,0,9174.217970,83.437397,0,0.007333,42.091011,-0.005534
1742321743,55360.716667,20.586848,0,9109.543515,83.540404,0,0.007038,41.905541,-0.006649
1742322381,55371.350000,20.304817,0,9049.962293,82.938398,0,0.010585,41.659353,-0.010455
1742323006,55381.766667,20.409068,0,9123.428617,82.692938,0,0.008483,41.760212,-0.008415
1742323645,55392.416667,21.033282,0,9189.144260,84.612651,0,0.009483,42.039390,-0.009457
1742324270,55402.833333,20.105070,0,9088.658983,81.772846,0,0.010074,41.772291,-0.009885
1742324908,55413.466667,20.223231,0,9095.945211,82.187550,0,0.009456,41.716915,-0.009081
1742325532,55423.866667,20.996119,0,9109.832905,85.198498,0,0.008342,41.712522,-0.007047
1742326171,55434.516667,20.578058,0,9131.992678,83.299454,0,0.009629,41.725064,-0.009178
1742326795,55444.916667,20.456840,0,9091.891224,83.174008,0,0.010679,41.758323,-0.010106
1742327433,55455.550000,19.792419,0,9054.172920,80.807824,0,0.010061,41.808153,-0.009926
1742328057,55465.950000,20.365081,0,9070.630281,82.995015,0,0.008504,41.616496,-0.008495
1742328696,55476.600000,20.899501,0,9182.496774,84.135341,0,0.009033,41.990202,-0.008679
1742329322,55487.033333,20.700319,0,9083.077793,84.245617,0,0.011199,41.707410,-0.010277
1742329950,55497.500000,20.490367,0,9085.668808,83.367380,0,0.008602,41.872200,-0.008064
1742330577,55507.950000,20.304110,0,9022.367001,83.189171,0,0.008208,41.668999,-0.007766
1742331204,55518.400000,20.254825,0,9111.018936,82.179761,0,0.010103,42.009273,-0.008951
1742331832,55528.866667,20.326551,0,9130.613364,82.293789,0,0.009861,41.990961,-0.008876
1742332460,55539.333333,20.596845,0,9197.715665,82.779735,0,0.007305,41.994074,-0.004385
1742333088,55549.800000,20.247003,0,9054.453363,82.661225,0,0.005985,41.820517,-0.005833
1742333715,55560.250000,20.719829,0,9086.579442,84.292523,0,0.005658,41.869964,-0.004551
1742334343,55570.716667,20.787949,0,9150.613749,83.977850,0,0.010276,41.940406,-0.009428
1742334971,55581.183333,20.834661,0,9110.183061,84.540081,0,0.005600,42.018926,-0.003278
1742335599,55591.650000,21.080411,0,9163.471939,85.039821,0,0.008335,42.076457,-0.006487
1742336226,55602.100000,20.893627,0,9228.110536,83.695935,0,0.011480,42.136821,-0.010559
1742336854,55612.566667,20.702774,0,9201.142848,83.174481,0,0.009275,42.133643,-0.005816
1742337482,55623.033333,21.013679,0,9174.620148,84.667616,0,0.008921,42.081393,-0.006841
1742338109,55633.483333,20.294849,0,9095.718071,82.480666,0,0.007646,41.993986,-0.007256
1742338738,55643.966667,21.087696,0,9116.218864,85.510157,0,0.007085,42.078127,-0.006908
1742339365,55654.416667,20.961885,0,9117.697305,84.986214,0,0.008151,41.992722,-0.007859
1742339992,55664.866667,21.022744,0,9150.592935,84.926550,0,0.008880,41.957931,-0.007847
1742340620,55675.333333,20.704045,0,9120.431383,83.915686,0,0.011050,41.710521,-0.008444
1742341248,55685.800000,20.800723,0,9078.979964,84.692450,0,0.011473,41.641481,-0.011314
1742341890,55696.500000,20.186577,0,9075.083176,82.227180,0,0.014741,41.522219,-0.012676
1742342514,55706.900000,20.134611,0,9086.436917,81.913024,0,0.012833,41.742246,-0.010739
1742343156,55717.600000,20.206723,0,9086.156235,82.208933,0,0.012144,41.628570,-0.012140
1742343781,55728.016667,20.912758,0,9094.511359,85.003200,0,0.013106,41.463450,-0.012573
1742344419,55738.650000,20.491402,0,8997.040939,84.192867,0,0.013132,41.361347,-0.011925
1742345043,55749.050000,20.292460,0,9127.587984,82.183001,0,0.005837,41.656228,-0.005454
1742345682,55759.700000,20.874122,0,9169.600551,84.151358,0,0.008106,41.709652,-0.008059
1742346307,55770.116667,20.152780,0,9124.833881,81.641941,0,0.008083,41.651085,-0.007609
1742346945,55780.750000,20.347463,0,9122.345344,82.453120,0,0.009304,41.688737,-0.009246
1742347570,55791.166667,19.613258,0,9005.014222,80.513492,0,0.009289,41.253464,-0.006593
1742348208,55801.800000,20.137655,0,9039.342073,82.352238,0,0.010005,41.450825,-0.009996
1742348833,55812.216667,19.932851,0,9136.805334,80.645173,0,0.013697,41.603096,-0.013697
1742349471,55822.850000,20.370722,0,8974.059216,83.911370,0,0.010839,41.205806,-0.010478
1742350095,55833.250000,20.029750,0,9056.131526,81.759106,0,0.012097,41.561035,-0.011824
1742350733,55843.883333,20.430077,0,9090.398724,83.078835,0,0.008974,41.826005,-0.008942
1742351358,55854.300000,19.963905,0,9093.421112,81.156165,0,0.007417,41.864227,-0.006402
1742351995,55864.916667,20.705720,0,9106.254888,84.053125,0,0.012838,41.674278,-0.012398
1742352619,55875.316667,20.496057,0,9100.131820,83.257997,0,0.008886,41.818377,-0.006654
1742353260,55886.000000,20.775613,0,9137.949704,84.044330,0,0.007507,41.775879,-0.001465
1742353884,55896.400000,20.471242,0,9024.034684,83.858435,0,0.010344,41.587212,-0.009961
1742354521,55907.016667,21.114882,0,9168.267864,85.134322,0,0.015826,41.783431,-0.015825
1742355145,55917.416667,20.837334,0,9128.513430,84.381144,0,0.011404,41.859065,-0.010600
1742355784,55928.066667,20.543788,0,9167.592492,82.837800,0,0.010437,41.797572,-0.009636
1742356409,55938.483333,20.511457,0,9085.962632,83.450490,0,0.009145,41.607900,-0.007948
1742357047,55949.116667,20.579799,0,9066.072328,83.912231,0,0.007614,41.440508,-0.007508
1742357673,55959.550000,20.133402,0,9070.561832,82.051459,0,0.012082,41.732423,-0.011317
1742358312,55970.200000,20.580137,0,9188.951496,82.791477,0,0.011576,41.761457,-0.010853
1742358937,55980.616667,20.633036,0,9103.747569,83.781137,0,0.010014,41.648709,-0.010010
1742359577,55991.283333,20.086109,0,9122.549898,81.392218,0,0.006122,41.778308,-0.005431
1742360202,56001.700000,20.133841,0,9098.082713,81.805042,0,0.009200,41.550474,-0.008194
1742360842,56012.366667,20.825795,0,9133.904028,84.284646,0,0.009623,41.807803,-0.008819
1742361466,56022.766667,20.810713,0,9110.351598,84.441346,0,0.009154,41.730957,-0.007717
1742362106,56033.433333,21.100747,0,9074.782616,85.953768,0,0.010307,41.733172,-0.008118
1742362731,56043.850000,20.935926,0,9168.088865,84.414427,0,0.011693,41.985566,-0.011418
1742363372,56054.533333,20.840022,0,9157.207302,84.127589,0,0.010017,42.083293,-0.009052
1742363996,56064.933333,21.141078,0,9164.234279,85.277461,0,0.008959,41.957060,-0.007041
1742364636,56075.600000,20.372604,0,9155.984790,82.251686,0,0.009547,42.091606,-0.008844
1742365261,56086.016667,21.543254,0,9200.256431,86.559492,0,0.010757,42.093571,-0.009634
1742365901,56096.683333,20.715172,0,9112.354758,84.035203,0,0.010119,41.888000,-0.009605
1742366526,56107.100000,20.283617,0,9106.360584,82.338677,0,0.010412,41.768883,-0.009643
1742367165,56117.750000,20.383937,0,9076.593385,83.017284,0,0.010875,41.582119,-0.007771
1742367790,56128.166667,20.877477,0,9202.206844,83.866662,0,0.011754,41.906507,-0.008099
1742368431,56138.850000,20.721960,0,9143.353158,83.777745,0,0.015293,41.984334,-0.015288
1742369056,56149.266667,20.846126,0,9090.460087,84.770123,0,0.015023,41.712048,-0.013883
1742369696,56159.933333,20.630837,0,9151.972764,83.330782,0,0.011644,41.765307,-0.010730
1742370321,56170.350000,20.674046,0,9095.896613,84.020119,0,0.012802,41.731534,-0.012801
1742370961,56181.016667,20.995450,0,9148.849126,84.832459,0,0.012633,41.906477,-0.011730
1742371585,56191.416667,19.699635,0,9094.320126,80.073950,0,0.009149,41.851320,-0.008940
1742372226,56202.100000,20.425180,0,9081.642282,83.139004,0,0.010222,41.757267,-0.006367
1742372850,56212.500000,20.227271,0,9137.024628,81.834386,0,0.012142,41.853005,-0.010531
1742373490,56223.166667,21.076809,0,9065.296961,85.946096,0,0.011389,41.718015,-0.011378
1742374115,56233.583333,20.779223,0,9117.684095,84.245765,0,0.012133,41.665272,-0.010533
1742374755,56244.250000,20.420104,0,9050.440585,83.404895,0,0.012657,41.745897,-0.008280
1742375380,56254.666667,20.736647,0,9101.251215,84.224950,0,0.012732,41.898846,-0.012123
1742376022,56265.366667,21.032058,0,9135.072267,85.108531,0,0.015348,41.999932,-0.013631
1742376647,56275.783333,20.986364,0,9142.429111,84.855289,0,0.010319,41.995149,-0.004852
1742377287,56286.450000,20.809413,0,9079.401935,84.723894,0,0.012935,41.907825,-0.012724
1742377912,56296.866667,20.714474,0,9108.464685,84.068258,0,0.011796,41.662891,-0.010425
1742378552,56307.533333,20.616467,0,9049.332461,84.217243,0,0.008401,41.711564,-0.006889
1742379177,56317.950000,20.030076,0,9040.626127,81.900662,0,0.013502,41.449005,-0.013386
1742379817,56328.616667,20.180369,0,9073.289765,82.218140,0,0.008892,41.783328,-0.004552
1742380442,56339.033333,20.437348,0,9100.573524,83.015482,0,0.009064,41.843970,-0.006455
1742381081,56349.683333,20.362867,0,9112.103819,82.608281,0,0.011219,41.700047,-0.011082
1742381706,56360.100000,20.863959,0,9160.977747,84.189557,0,0.009467,41.863523,-0.008708
1742382346,56370.766667,20.390379,0,9135.993515,82.503589,0,0.011072,41.793070,-0.011020
1742382971,56381.183333,20.803322,0,9099.955415,84.507790,0,0.009268,41.808615,-0.004055
1742383613,56391.883333,20.240577,0,9058.039435,82.602274,0,0.013138,41.519270,-0.006265
1742384238,56402.300000,20.235790,0,9066.346380,82.507074,0,0.012170,41.754978,-0.012138
1742384878,56412.966667,20.418898,0,9052.814616,83.378099,0,0.010869,41.526274,-0.010393
1742385502,56423.366667,20.667994,0,9065.143789,84.280473,0,0.012897,41.520681,-0.012695
1742386142,56434.033333,20.399463,0,9089.421758,82.963260,0,0.009853,41.676383,-0.009403
1742386767,56444.450000,20.885755,0,9115.991727,84.693401,0,0.015281,41.709131,-0.015259
1742387407,56455.116667,20.611043,0,9085.696591,83.858109,0,0.010478,41.698047,-0.008113
1742388032,56465.533333,20.200216,0,9088.685151,82.159591,0,0.014676,41.487262,-0.014665
1742388672,56476.200000,19.909203,0,9079.890107,81.054400,0,0.012979,41.545141,-0.012963
1742389296,56486.600000,20.400850,0,9069.151452,83.154343,0,0.009614,41.599332,-0.008681
1742389936,56497.266667,20.686661,0,9195.464426,83.161065,0,0.008246,41.855229,-0.006183
1742390561,56507.683333,20.702801,0,9035.950488,84.695160,0,0.011267,41.546514,-0.010866
1742391202,56518.366667,20.459082,0,9134.456522,82.795504,0,0.010286,41.706270,-0.009786
1742391827,56528.783333,20.533921,0,9006.938311,84.274856,0,0.008771,41.434578,-0.008718
1742392467,56539.450000,20.628529,0,9168.796399,83.168575,0,0.008233,41.800831,-0.007777
1742393092,56549.866667,20.674507,0,9070.372244,84.258432,0,0.013728,41.491406,-0.012785
1742393732,56560.533333,20.161004,0,9044.069449,82.404624,0,0.007631,41.662292,-0.007227
1742394358,56570.966667,20.515447,0,9165.696019,82.740636,0,0.009389,41.777111,-0.009265
1742394999,56581.650000,20.556999,0,9137.187154,83.166901,0,0.013905,41.745262,-0.013902
1742395624,56592.066667,20.334046,0,9115.420205,82.461347,0,0.007034,41.630280,-0.006381
1742396264,56602.733333,20.805303,0,9127.450111,84.261252,0,0.009925,41.773266,-0.009889
1742396889,56613.150000,20.728820,0,9096.375722,84.238286,0,0.005745,41.751567,-0.005680
1742397529,56623.816667,20.366022,0,9118.491867,82.563200,0,0.004849,41.803798,-0.004727
