RUL_2,RUL_5
0.0,37.486926101152214
0.40753800302876125,15.489279251895029
0.4092991183834048,10.516691119477542
0.45928444233290144,8.695861738441728
0.28611402104330896,10.329344319222688
0.2999869403847819,6.667132908332779
0.4170804820191769,11.875883286149119
0.23797513932945874,15.915415475558333
0.32449941269188953,19.584641019752617
0.35334374545613423,9.533365177245322
0.26581271279798707,6.103607155553321
0.33899985035499236,20.81000461031888
0.72771750742842,9.168428915769274
0.8310865339850473,15.037009185917109
0.5510893067630133,17.946975814746605
0.3792717789724753,11.176492514514042
0.0926020371271028,48.51018596799685
0.12128008677404341,40.61461709354471
0.0466549625591019,26.99723108812601
0.07492817875962313,32.89733198807844
0.011563153168711803,70.25970702230232
0.041274992625531685,24.49054650992568
0.15823963415026074,45.62080124477128
0.1345015489554893,54.65882210911109
0.030207341542299065,45.195531123252756
0.03053856535773818,22.504031487165513
0.805611150954388,12.956013758791963
0.5354256990713347,33.59700905278632
0.33548357668402823,11.521269383258613
0.3294452976104112,16.338646744666228
0.29931502853187475,22.1992673215997
0.4264180371244961,8.709140143857905
0.4105345611973936,32.75199256831549
0.5172744677797936,12.960980002055763
0.27936476878955296,8.532706529358098
0.5663329836209201,11.946598875823634
0.30813755523537867,9.06993987888943
0.49592173008118745,11.93512601756701
0.6803669425029527,12.018751749954587
0.4137671662859902,11.324195587581771
0.7149695606748502,14.78053049629816
0.3745659256564476,13.044673324667137
0.5376541078835272,10.322813031769698
0.32946557933182063,24.00697035917828
0.06480666379016838,25.29341059420838
0.02530013292259206,38.3899736552596
0.13728427524271464,42.62395659598719
0.12706431565715437,21.940669091083162
0.023547417480929853,42.9630563807582
0.010533308179250961,37.09261072440557
0.027005783373782226,33.95155651018638
0.012437034696313656,44.23896596102347
0.06165374887266906,22.865662072284778
0.30845454542153417,22.39536975431413
1.5961650333863364,31.577904649730947
0.0634321925112431,16.96071212558104
0.026778744127130112,28.21942748191712
0.00883587982953667,36.248784614979
0.03553765563152756,46.55893503783831
0.025723782802928172,26.403441507686928
0.09723703831524937,24.720464710810543
0.13796604746990213,28.440814918720488
0.028636657778470437,33.488811334729476
0.04316365185180119,35.08372298678013
0.012118500354939665,52.32351991168264
0.10314887265000189,43.759530515194555
0.017078242193734133,47.214349014891035
0.023748723284902754,21.240692875846694
0.04062083764228619,28.82436280133058
0.008679900211542576,26.173769880950548
0.026891364998432414,36.44919242181285
0.04307605993545739,28.527999224500252
0.031026515852722272,35.48680140222034
0.024873005801297993,44.38356392033206
0.041397274655803,22.666446374668613
0.034224795555288415,34.40525354338402
0.16305444359946186,32.41273001727866
0.01205575374386423,36.14843683487592
0.15552349558833237,53.84830092156622
0.15317914767666357,26.55296202560885
0.329977987679575,48.51388555411437
0.020165119311948018,21.792085890683556
0.1273663003371045,38.08906957896568
0.09209719003742439,18.95236079673135
0.03533244621712966,30.828631024667143
0.039611517367306365,48.89553821892637
0.17435003973882146,26.632419277462628
0.03496111066641695,36.240200649573055
0.19756836326676125,33.62260660941437
0.15280962087425984,19.469635313496788
0.20824308852439027,42.24676263187784
0.182371313522423,43.687946135316295
0.047156647623689,56.7263368619876
0.20171085895008337,26.110444706460207
0.21148562303956717,35.93722533332624
0.037398750348661226,35.74985804659984
0.05710522022338732,17.08519128588785
0.014674828711744308,23.9586877507663
0.12291337209012418,21.454507700835457
0.21690787573082884,29.14676714397467
0.11427329682213475,30.185988839923972
0.2375701115379057,27.704696143016278
0.05578461878341817,36.13477112800703
0.010557288394439047,19.5083638805744
0.005044813317988376,64.28693828626953
0.1539793282614958,49.0882179920795
0.02093987759083979,46.772622161234494
0.02620133368480569,13.8209117655423
